Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	1.518291	1.411510	62.953404	64.950002	
0.100000	1.514115	1.403583	63.177393	65.180001	
0.100000	1.520996	1.413177	63.145616	64.714000	
0.100000	1.508390	1.424145	63.348679	64.586001	
0.100000	1.498486	1.395818	63.587395	65.136001	
0.100000	1.495612	1.399577	63.584294	65.094001	
0.100000	1.505885	1.383767	63.423084	65.438002	
0.100000	1.494855	1.369948	63.581194	65.786002	
0.100000	1.490302	1.378568	63.669550	65.540002	
0.100000	1.489047	1.375220	63.703652	65.812002	
0.100000	1.473637	1.377625	64.233011	65.752001	
0.100000	1.474681	1.372175	64.322917	65.660000	
0.100000	1.475493	1.357017	64.184183	66.242002	
0.100000	1.475512	1.380806	64.105903	65.636002	
0.100000	1.461704	1.360932	64.521329	66.182002	
0.100000	1.468617	1.394063	64.364769	65.322002	
0.100000	1.463444	1.374090	64.471726	65.576001	
0.100000	1.454771	1.341097	64.837550	66.472002	
0.100000	1.450378	1.367158	64.829799	65.902002	
0.100000	1.453768	1.348648	64.749969	66.284002	
0.100000	1.440871	1.341123	65.090991	66.576002	
0.100000	1.443539	1.351129	65.119668	66.370002	
0.100000	1.430498	1.362859	65.258402	66.208001	
0.100000	1.430133	1.345202	65.350632	66.424001	
0.100000	1.430930	1.361779	65.424262	65.974001	
0.100000	1.431093	1.344478	65.435888	66.604001	
0.100000	1.427326	1.333520	65.312655	66.884002	
0.100000	1.422471	1.339373	65.610274	66.478001	
0.100000	1.412527	1.324623	65.735832	66.982002	
0.100000	1.408839	1.343891	66.062903	66.748001	
0.100000	1.410723	1.320155	65.682354	67.180002	
0.100000	1.396929	1.315617	66.059803	67.224002	
0.100000	1.396361	1.315470	66.119482	67.172001	
0.100000	1.387933	1.310518	66.403925	67.436002	
0.100000	1.385684	1.302301	66.500806	67.494001	
0.100000	1.385807	1.300329	66.465154	67.630002	
0.100000	1.381590	1.302234	66.624814	67.622001	
0.100000	1.367820	1.297957	66.861204	67.702001	
0.100000	1.368667	1.290413	66.858104	67.818001	
0.100000	1.367438	1.291732	66.963511	67.882002	
0.100000	1.356014	1.289138	67.223152	67.920001	
0.100000	1.355059	1.289263	67.134797	67.902001	
0.100000	1.357746	1.283411	67.237878	68.188002	
0.100000	1.346630	1.281150	67.375062	67.986002	
0.100000	1.347025	1.281983	67.492094	67.952002	
0.100000	1.354709	1.284927	67.179750	68.108002	
0.100000	1.335493	1.275167	67.733135	68.272003	
0.100000	1.334758	1.277274	67.761037	68.042002	
0.100000	1.327844	1.268344	67.990451	68.438002	
0.100000	1.330449	1.272431	67.779638	68.240001	
0.100000	1.328343	1.261591	68.028429	68.572002	
0.100000	1.322836	1.272201	68.128410	68.242001	
0.100000	1.312031	1.256929	68.419054	68.700002	
0.100000	1.319448	1.259930	68.242343	68.552001	
0.100000	1.312446	1.259194	68.250868	68.790002	
0.100000	1.307911	1.249894	68.508185	68.858002	
0.100000	1.300220	1.249276	68.598090	68.932002	
0.100000	1.304154	1.246675	68.644593	68.988002	
0.100000	1.291383	1.253090	68.921286	68.862002	
0.100000	1.295218	1.244505	68.981740	69.058002	
0.100000	1.283125	1.240198	69.001116	69.132003	
0.100000	1.286891	1.242286	68.958488	69.084002	
0.100000	1.285884	1.240025	69.204954	69.220002	
0.100000	1.272792	1.238175	69.352214	69.206001	
0.100000	1.276902	1.233875	69.359964	69.302002	
0.100000	1.268372	1.232742	69.408792	69.316002	
0.100000	1.259817	1.230483	69.729663	69.408002	
0.100000	1.261262	1.228628	69.853671	69.554002	
0.100000	1.272229	1.228459	69.381665	69.430002	
0.100000	1.263901	1.228455	69.601780	69.356002	
0.100000	1.260735	1.225526	69.791667	69.482002	
0.100000	1.265225	1.225476	69.581628	69.508002	
0.100000	1.258925	1.223802	69.895523	69.540002	
0.100000	1.247178	1.223268	70.162915	69.546002	
0.100000	1.248364	1.223021	69.898624	69.686001	
0.100000	1.248904	1.222671	70.152065	69.574002	
0.100000	1.247173	1.221743	70.228020	69.614002	
0.100000	1.256555	1.221040	69.896298	69.650003	
0.100000	1.246534	1.221627	70.160590	69.624002	
0.100000	1.251681	1.221019	70.148189	69.664002	
0.100000	1.249123	1.221314	70.048208	69.684002	
0.100000	1.247798	1.220049	70.120288	69.662002	
0.100000	1.245306	1.220219	70.229570	69.676002	
0.100000	1.245499	1.221569	70.241195	69.674002	
0.100000	1.241060	1.219287	70.299324	69.670001	
